name,link,rating,num_reviews,price,details,num_bookings,review_url
8. Dada,https://www.opentable.com/r/dada-san-francisco?corrid=1236a5bb-ca82-4401-976e-1d51a00fb8ec&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• American • Financial District / Embarcadero,,https://www.opentable.com/r/dada-san-francisco?corrid=1236a5bb-ca82-4401-976e-1d51a00fb8ec&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
9. The Fishbowl Bar & Grill,https://www.opentable.com/r/the-fishbowl-bar-and-grill-san-francisco?corrid=1236a5bb-ca82-4401-976e-1d51a00fb8ec&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Seafood • Pacific Heights,,https://www.opentable.com/r/the-fishbowl-bar-and-grill-san-francisco?corrid=1236a5bb-ca82-4401-976e-1d51a00fb8ec&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
10. Pachino Pizzeria,https://www.opentable.com/r/pachino-pizzeria-san-francisco?corrid=1236a5bb-ca82-4401-976e-1d51a00fb8ec&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""4.4 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_28k_iav1_Eiqo1_PHjcTNC _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div><div class=""_2s6ofZ_eiTKuvNHV3mVnaG"">4.4</div>",(1),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Pizzeria • Financial District / Embarcadero,,https://www.opentable.com/r/pachino-pizzeria-san-francisco?corrid=1236a5bb-ca82-4401-976e-1d51a00fb8ec&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
1. La Fromagerie,https://www.opentable.com/r/la-fromagerie-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• American • Financial District / Embarcadero,,https://www.opentable.com/r/la-fromagerie-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
2. Harris',https://www.opentable.com/r/harris-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""4.8 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_2A9R7IBMmNo8l86RU1SUeg _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div><div class=""_2s6ofZ_eiTKuvNHV3mVnaG"">4.8</div>",(4036),"$$$$<span class=""_1s81GB3gesncA-230LO-_w""></span>",• Steakhouse • Russian Hill,Booked 52 times today,https://www.opentable.com/r/harris-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
3. Deccan Spice,https://www.opentable.com/r/deccan-spice-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""4 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div><div class=""_2s6ofZ_eiTKuvNHV3mVnaG"">4.0</div>",(7),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• South Indian • Mission,,https://www.opentable.com/r/deccan-spice-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
4. SINI,https://www.opentable.com/r/sini-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""4.3 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1h89tIvK1Zm7zGJiJKLt-G _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div><div class=""_2s6ofZ_eiTKuvNHV3mVnaG"">4.3</div>",(1),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Mediterranean • Financial District / Embarcadero,,https://www.opentable.com/r/sini-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
5. Kung Food,https://www.opentable.com/r/kung-food-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Chinese • SOMA,,https://www.opentable.com/r/kung-food-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
6. Cathay House,https://www.opentable.com/r/cathay-house-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Chinese • Nob Hill,,https://www.opentable.com/r/cathay-house-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
7. Cafe Okawari,https://www.opentable.com/r/cafe-okawari-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Japanese • SOMA,,https://www.opentable.com/r/cafe-okawari-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
8. El Valenciano,https://www.opentable.com/r/el-valenciano-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""3.4 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_28k_iav1_Eiqo1_PHjcTNC _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div><div class=""_2s6ofZ_eiTKuvNHV3mVnaG"">3.4</div>",(1),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Latin / Spanish • Mission,,https://www.opentable.com/r/el-valenciano-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
9. Tai Chi,https://www.opentable.com/r/tai-chi-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Chinese • Russian Hill,,https://www.opentable.com/r/tai-chi-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
10. Petit Marlowe,https://www.opentable.com/r/petit-marlowe-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""4.5 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_28k_iav1_Eiqo1_PHjcTNC _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div><div class=""_2s6ofZ_eiTKuvNHV3mVnaG"">4.5</div>",(89),"$$$<span class=""_1s81GB3gesncA-230LO-_w"">$</span>",• French • SOMA,,https://www.opentable.com/r/petit-marlowe-san-francisco?corrid=ccb61fe3-6426-4527-bef5-55f152b5bb12&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
