name,link,rating,num_reviews,price,cuisine,district,num_bookings
Caffe Macaroni,https://www.opentable.com/caffe-macaroni?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/caffe-macaroni?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(533)</span> <span class=""screen-reader"">Review - Caffe Macaroni</span></a>",(533),$    $,Italian,North Beach,Booked 13 times today
Magic Flute,https://www.opentable.com/magic-flute?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.7 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/magic-flute?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(1289)</span> <span class=""screen-reader"">Review - Magic Flute</span></a>",(1289),$    $,Italian,Pacific Heights,Booked 8 times today
McCormick & Kuleto's Seafood Restaurant,https://www.opentable.com/r/mccormick-and-kuletos-seafood-restaurant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/mccormick-and-kuletos-seafood-restaurant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(4896)</span> <span class=""screen-reader"">Review - McCormick &amp; Kuleto's Seafood Restaurant</span></a>",(4896),$    $,Seafood,Fisherman's Wharf,Booked 64 times today
Osha Thai Embarcadero,https://www.opentable.com/osha-thai-embarcadero?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/osha-thai-embarcadero?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(71)</span> <span class=""screen-reader"">Review - Osha Thai Embarcadero</span></a>",(71),$    $,Thai,Financial District / Embarcadero,Booked 16 times today
Presidio Social Club,https://www.opentable.com/presidio-social-club?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/presidio-social-club?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(3726)</span> <span class=""screen-reader"">Review - Presidio Social Club</span></a>",(3726),$    $    $,American,Marina / Cow Hollow / Presidio,Booked 15 times today
Sessions at the Presidio,https://www.opentable.com/sessions-at-the-presidio?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/sessions-at-the-presidio?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(1153)</span> <span class=""screen-reader"">Review - Sessions at the Presidio</span></a>",(1153),$    $,Californian,Marina / Cow Hollow / Presidio,Booked 31 times today
Local Kitchen & Wine Merchant,https://www.opentable.com/r/local-kitchen-and-wine-merchant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/local-kitchen-and-wine-merchant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(923)</span> <span class=""screen-reader"">Review - Local Kitchen &amp; Wine Merchant</span></a>",(923),$    $,Contemporary American,SOMA,
Fior D'Italia,https://www.opentable.com/fior-d-italia-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/fior-d-italia-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(1121)</span> <span class=""screen-reader"">Review - Fior D'Italia</span></a>",(1121),$    $    $,Italian,North Beach,Booked 17 times today
Urban Putt San Francisco,https://www.opentable.com/r/urban-putt-san-francisco-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/urban-putt-san-francisco-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(427)</span> <span class=""screen-reader"">Review - Urban Putt San Francisco</span></a>",(427),$    $,American,Mission,Booked 66 times today
Z & Y Restaurant,https://www.opentable.com/z-and-y-restaurant?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/z-and-y-restaurant?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(203)</span> <span class=""screen-reader"">Review - Z &amp; Y Restaurant</span></a>",(203),$    $,Chinese,Chinatown,
Cafe Zoetrope,https://www.opentable.com/cafe-zoetrope?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/cafe-zoetrope?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(172)</span> <span class=""screen-reader"">Review - Cafe Zoetrope</span></a>",(172),$    $,Italian,North Beach,Booked 11 times today
Bella Trattoria,https://www.opentable.com/r/bella-trattoria-italiana-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.7 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/bella-trattoria-italiana-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(1812)</span> <span class=""screen-reader"">Review - Bella Trattoria</span></a>",(1812),$    $,Italian,Richmond District,Booked 48 times today
Luisa's Restaurant Wine bar since 1959,https://www.opentable.com/r/luisas-restaurant-wine-bar-since-1959-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/luisas-restaurant-wine-bar-since-1959-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(26)</span> <span class=""screen-reader"">Review - Luisa's Restaurant Wine bar since 1959</span></a>",(26),$    $,Italian,North Beach,Booked 10 times today
Jasper's Corner Tap and Kitchen,https://www.opentable.com/jaspers-corner-tap-and-kitchen?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""3.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-threequarter.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/jaspers-corner-tap-and-kitchen?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(906)</span> <span class=""screen-reader"">Review - Jasper's Corner Tap and Kitchen</span></a>",(906),$    $,Gastro Pub,Downtown / Union Square,
Mission Bowling Club,https://www.opentable.com/r/mission-bowling-club-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.9 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/mission-bowling-club-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(2)</span> <span class=""screen-reader"">Review - Mission Bowling Club</span></a>",(2),$    $,American,Mission,Booked 14 times today
FANG,https://www.opentable.com/fang?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.1 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/fang?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(1966)</span> <span class=""screen-reader"">Review - FANG</span></a>",(1966),$    $,Chinese,SOMA,Booked 8 times today
Sasaki,https://www.opentable.com/r/sasaki-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.7 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/sasaki-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(133)</span> <span class=""screen-reader"">Review - Sasaki</span></a>",(133),$    $    $    $,Japanese,Mission,Booked 5 times today
Krua Thai - San Francisco,https://www.opentable.com/r/krua-thai-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.3 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-quarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/krua-thai-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(137)</span> <span class=""screen-reader"">Review - Krua Thai - San Francisco</span></a>",(137),$    $,Thai,Mission,Booked 3 times today
Franciscan Crab Restaurant,https://www.opentable.com/franciscan-crab-restaurant?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/franciscan-crab-restaurant?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(3089)</span> <span class=""screen-reader"">Review - Franciscan Crab Restaurant</span></a>",(3089),$    $,Seafood,Fisherman's Wharf,Booked 63 times today
